"FIDs","BAN_JING","YDH","YDMZGUID","IW_Gamma0_VV_mean","s1vh","s1vvstd","s1vhstd","s1med.x","s1med.y"
435,15,"43310136432321","97084b3f-777e-4a6e-bb5a-d25228b8bc7c",0.207845911384,0.0553106255829,0.0289715752006,0.00581583334133,0.209417566657,0.0546652115881
436,15,"43310107422322","b405a079-60bc-4f6c-ae14-83346daf7f4d",0.129974722862,0.0383581705391,0.015838811174,0.00476751802489,0.128943100572,0.0387152284384
437,15,"43310135432323","bbbdae38-4588-4887-8feb-c67063ffba8c",0.197336047888,0.0601786002517,0.0255470350385,0.00801007263362,0.195934414864,0.0583105310798
438,15,"43312407421301","7bb16275-3003-4782-9b37-2a5c0e070955",0.175313696265,0.0595324896276,0.0291697718203,0.00777840754017,0.17333458364,0.058591350913
439,15,"43312407421302","7b6f9550-b801-46cc-824a-4c365f048a58",0.147319495678,0.0427933596075,0.0272073131055,0.00683535495773,0.13923189044,0.0424665994942
440,15,"43312407421303","d0d112c5-7122-429f-bb4c-9a027ae41921",0.163389012218,0.0528676137328,0.0270925480872,0.00573284784332,0.157698050141,0.0519546158612
441,15,"43312436431304","62425573-45fd-4267-8da2-f0e9b1f60c4c",0.212061062455,0.051299277693,0.0288691166788,0.0083205550909,0.20552252233,0.0491812936962
442,15,"43312436432305","b4689211-1908-4df5-b685-74c503c16258",0.219010919333,0.0663548111916,0.0335071645677,0.0088179493323,0.219607695937,0.0660333633423
443,15,"43312435421306","4f295925-57e5-478e-a75a-b012bd80e465",0.148901075125,0.0462730750442,0.0244312994182,0.00697935465723,0.14580604434,0.0461600646377
444,15,"43312412421307","7072684d-e43f-4c28-926f-b912c2826eb8",0.133192315698,0.042740598321,0.0182422287762,0.00607188604772,0.131567686796,0.0421537198126
445,17,"43312412413419","a2e74651-9bc5-4fd8-bd9b-4ca1940c3997",0.199606984854,0.0607691407204,0.0553571209311,0.0170613210648,0.18755620718,0.0591466128826
446,16,"43312431412421","58960262-b17a-4a5a-a6c4-65ff3879ac51",0.131256327033,0.0358713306487,0.0264229886234,0.00718082860112,0.128180027008,0.035285230726
447,16,"43312401453420","1bf15fd4-1694-426b-8466-3226cca02d5d",0.249329283834,0.0575807578862,0.0381013825536,0.0133489510044,0.247456088662,0.0552728921175
448,16,"43312412413357","43c49276-cafc-4807-b1ab-933e8c507a2d",0.120180413127,0.0335671752691,0.0205284710974,0.00590675929561,0.116774640977,0.0325146913528
449,16,"43312401452358","7571056d-4943-4115-8fe8-03dc418a4f9a",0.219986110926,0.0593767538667,0.0361897386611,0.0117369983345,0.219635441899,0.0572995878756
450,18,"43312401443360","c4846def-40e3-48cf-ae72-4a62dd90cbbe",0.212348401546,0.043786585331,0.0461753606796,0.00897406972945,0.208395451307,0.043300550431
451,16,"43312537411301","f9231037-703f-4a64-890c-c035f9d7dfe5",0.186805799603,0.0469668842852,0.0380132682621,0.00841513369232,0.179498463869,0.045574054122
452,16,"43312536411302","2adc60bb-6115-47d5-a0a2-78f81802b94a",0.14144796133,0.0366725884378,0.0291191358119,0.00713818380609,0.138211771846,0.0354628227651
453,16,"43312536411303","27411c28-b728-4d5b-a5fe-c953e7d71e6f",0.140983909369,0.0363742075861,0.0229285806417,0.00763490376994,0.139920040965,0.0339162610471
454,15,"43312512413304","ed0c2c7e-8f1c-469f-a604-de5a44eafd0c",0.144585087895,0.0382192209363,0.0844773054123,0.00636833719909,0.125498577952,0.0367880500853
455,16,"43312536412305","e4a52c5d-c186-45e2-915d-cadfef6b55a8",0.160156518221,0.0421175919473,0.0333747975528,0.00722186733037,0.15360853076,0.0411192625761
456,15,"43312401442359","afeea135-a732-49ee-b6c1-b40bc2a7e193",0.261988729239,0.06142475456,0.0400096774101,0.00625253468752,0.255708813667,0.0606430247426
488,15,"43312701433102","b62f5b52-3489-49ad-b0dd-8bcdc46c2043",0.189771264791,0.0505504570901,0.024716315791,0.00892356503755,0.187437623739,0.0500899590552
489,15,"43312707433603","7c092268-1d0c-4381-8dd6-b6229bc522cf",0.122301355004,0.034201066941,0.0209904853255,0.00694886315614,0.119872868061,0.0330996438861
490,15,"43312723431664","94fa7214-341e-40f5-a833-998e1223d4a0",0.165137350559,0.0494001545012,0.0297264624387,0.00801855605096,0.163518637419,0.047593858093
491,15,"43312723443665","0707ee2d-83fa-490c-aff0-9213da2d046b",0.158822789788,0.0460129715502,0.0322707518935,0.00828453712165,0.154617115855,0.0447477847338
492,15,"43312723442663","e66b5e53-f15c-4055-95b4-9d82a0eb68bd",0.113652609289,0.037899505347,0.0174949560314,0.00650803372264,0.11448507756,0.0374979749322
493,15,"43312723442555","a16e5b8b-1cf1-4bc8-935b-765615b10cac",0.144210487604,0.0523165799677,0.0230124015361,0.00798096321523,0.146801739931,0.0514735504985
494,15,"43312723432556","388eb528-52a1-4ed3-9128-efcd19eebf8e",0.132010385394,0.0448421761394,0.0181157775223,0.00614199135453,0.132418870926,0.0442784614861
495,15,"43312723432557","5d97e2be-e50d-4570-8428-a5d49f455856",0.244080722332,0.0863233730197,0.0631225928664,0.0267431586981,0.235072851181,0.079737201333
496,15,"43312723422666","5fa86257-32d7-443f-8e11-380661125f13",0.1373719275,0.041973695159,0.0390677303076,0.0118576232344,0.131268560886,0.0390496738255
497,15,"43312723442667","9d9b0eac-025d-4da9-bedc-18bc43b7fee3",0.172239616513,0.0562553815544,0.0247443653643,0.00712453993037,0.173944458365,0.0557231009007
498,16,"43312723433165","d7b1daa6-99db-43fa-9b19-10ebd524b16d",0.116457886994,0.0386152490973,0.0162289552391,0.0057498193346,0.116606965661,0.0387958474457
499,16,"43312723431166","138e61bb-1def-4eee-8afd-ab66cb9edcfd",0.13977509737,0.0451493375003,0.0183727107942,0.00739104207605,0.140088185668,0.0451661683619
500,17,"43312723433167","67a291ee-2a3b-40a0-aaa1-ec6a241060bc",0.177927315235,0.059020537883,0.0336791053414,0.00908596627414,0.177982628345,0.0582197979093
501,15,"43312723421168","e1d00f6a-09fb-447c-8cad-044f6c32d287",0.205539420247,0.0723013728857,0.0341869369149,0.0109717380255,0.208919510245,0.0716186761856
502,16,"43312723441169","8d3ab5cb-dc6b-4196-9148-a1d4911bf583",0.207655265927,0.0723010674119,0.031298853457,0.00839175190777,0.213899537921,0.0723804086447
503,16,"43312723423170","0ec0c255-03b8-4882-8d7d-c7426e0c5fd5",0.256760537624,0.0866529494524,0.0474465563893,0.0149293802679,0.255759805441,0.086233638227
504,15,"43312723423558","7f2efefe-15af-4ba8-b697-5cd3d8d249a6",0.13830780983,0.0444991737604,0.0190999954939,0.00540118431672,0.135600551963,0.0443415641785
505,15,"43312723421559","29cb12d1-e404-4d1c-8704-ae087811da04",0.212645366788,0.0697185173631,0.0281872842461,0.00747279636562,0.209226757288,0.0684029906988
506,15,"43312723422560","8c30c5d9-12a1-42b4-9bbf-ad724c3d7077",0.122974865139,0.0409864932299,0.0271036755294,0.00775174377486,0.122137084603,0.0399869605899
507,15,"43312706423171","321ba3cf-5319-4c0a-823e-ed32c1fdf05d",0.181404784322,0.0582992807031,0.0389040373266,0.00983362458646,0.177633047104,0.0564502924681
508,15,"43312706423172","f55e4731-d459-4bd8-b9cc-e32fff1d341f",0.158264502883,0.0495576150715,0.0381206050515,0.00962669681758,0.15069514513,0.0475862063468
509,15,"43312735422173","ced6af94-509e-4c49-b47c-4e34db9b6fbb",0.277430564165,0.0740099400282,0.0890967175364,0.0131757836789,0.262203633785,0.0707928985357
510,15,"43312723443668","63dfa025-4f56-46b2-b5d2-c76345db5273",0.147550970316,0.046248588711,0.0212447009981,0.00649527646601,0.146889224648,0.0451611913741
511,15,"43312723442669","cc242a05-026a-49a6-8456-862f0a7e836d",0.165309861302,0.045424785465,0.0200346633792,0.00739673618227,0.16221600771,0.0440736524761
512,15,"43312712421561","e3ee781a-1b5a-49e8-a8d1-495313a6798e",0.124994538724,0.0410611331463,0.022304803133,0.00621114112437,0.120235264301,0.0403957702219
513,15,"43312712433562","2f04a35f-c1ab-4508-9b7c-c3e9f92e1b66",0.250004202127,0.0744060948491,0.0494615063071,0.0168234631419,0.246514976025,0.0707498788834
514,15,"43312712442670","4f2de457-3b2b-4405-8486-3f4a708689a2",0.15102557838,0.0461852699518,0.0194280073047,0.00513644516468,0.150311157107,0.0456316955388
515,15,"43312712433671","408ffe0e-92f1-4d65-a32b-a692645e07db",0.167493522167,0.044344175607,0.0288754906505,0.00818349793553,0.158842712641,0.0425015576184
516,15,"43312707452672","b7de4c0b-4600-444f-bddf-b5a1be4133f7",0.180474877357,0.0458751469851,0.096113935113,0.0107213072479,0.158912062645,0.0448843315244
517,16,"43312706432174","80900031-9adb-4e8d-a5a0-8703cd4e4a1a",0.183390781283,0.054099522531,0.0453203432262,0.011332928203,0.174213588238,0.0524216815829
518,15,"43312735443175","367c0b02-9199-4e12-bbb6-8badfcf8c46b",0.128321453929,0.0453046374023,0.0258177500218,0.0142622906715,0.127507060766,0.0426113009453
519,15,"43312735423176","86cada1c-be1f-4e59-aff8-66974e0ec2fe",0.193992137909,0.0677371621132,0.0440000332892,0.0145625555888,0.192296683788,0.0653843581676
520,15,"43312706423563","b102d476-7b52-47be-93a2-9a57de16629b",0.321028292179,0.104479782283,0.063974045217,0.0201773680747,0.306646704674,0.102640777826
521,15,"43312712413564","1f251a9c-c303-4aeb-afc4-5bbc3336d436",0.256826221943,0.084229901433,0.084707736969,0.0219474546611,0.23264144361,0.0787929967046
522,17,"43312723433501","4496df7e-4c21-4eb4-b22d-a2811c9254fc",0.160235628486,0.0557884909213,0.0230885203928,0.00781394075602,0.160157099366,0.0557421520352
523,15,"43312723433502","3f150d33-4175-463e-8f38-9d889c0a9d2f",0.185435563326,0.0672217234969,0.0318723991513,0.00996813457459,0.183792352676,0.066778935492
56,15,"43312723422554","a124e954-9a8a-4679-958d-423bf6961656",0.134779125452,0.0429726354778,0.0242929700762,0.00554760172963,0.135568842292,0.0430235862732
57,15,"43312723431661","2792f365-0fe7-4ebb-beaf-d8be8742dcd0",0.132486075163,0.0365086831152,0.0371821783483,0.00728212669492,0.125424191356,0.0357452221215
58,15,"43312706431662","dff716a6-8625-4e42-910e-933d9fc9320d",0.273704916239,0.088418610394,0.0540714524686,0.0270232073963,0.271039813757,0.0795445516706
59,15,"43312736441106","b2a1133b-fd74-4703-9397-6aadb3f5c44f",0.194266185164,0.0465019606054,0.0473140776157,0.00877121184021,0.188669383526,0.0457389354706
60,15,"43312737431107","e4a5abc3-8ae2-49df-b0d7-cb595b6c2c7a",0.695532500744,0.142886206508,0.362630903721,0.0797871276736,0.573244512081,0.129984587431
61,15,"43312731451108","00cde427-513d-4e8d-b216-7a20c156d5b0",0.128010898829,0.0322156697512,0.022085191682,0.00550104910508,0.126073852181,0.031255453825
62,15,"43312736451109","b8ef8bc8-658f-4c13-b2a4-4acdf33f2886",0.26737433672,0.0647422894835,0.054080478847,0.012772330083,0.255482584238,0.0625283122063
63,16,"43312731443110","4a314694-8e23-4c68-af57-cf042f80b528",0.308580756187,0.0795520022511,0.0642139539123,0.0161344204098,0.30178886652,0.0785465165973
64,16,"43312731443111","f62512da-e1b6-4f25-9725-b4a059716db1",0.297338724136,0.0763790979981,0.0715821385384,0.0169374700636,0.286165893078,0.0754812061787
65,15,"43312708452112","e92ec7b7-ee79-4207-b821-f70ae1edaf38",0.32114097476,0.0887246653438,0.0622850582004,0.0145189901814,0.309004068375,0.0857849493623
66,15,"43312731452114","0f74cd7f-d4aa-47cf-a462-fc6bacaee8fe",0.0393253006041,0.0085416585207,0.019684324041,0.002815984888,0.0309154167771,0.00758898863569
67,15,"43312731452115","9cd5b418-f67b-4cf1-90ee-6af5742fd816",0.257804960012,0.0682952776551,0.0462244004011,0.011828863062,0.24955868721,0.064751021564
68,15,"43312731452116","992fd4ad-9c32-4b9b-a703-4243bba6da4b",0.27230450511,0.0724694654346,0.0447039306164,0.0101983975619,0.265167474747,0.0704120099545
69,15,"43312737452117","318ba6f2-babb-463e-a749-6142b08f7d6e",0.182659521699,0.0511005334556,0.0247151702642,0.00633490411565,0.177950441837,0.050766184926
70,15,"43312737452118","928c8e90-853c-4cb7-aa8c-5a1d384e24a7",0.191272810102,0.0549124293029,0.0243558529764,0.0051253316924,0.189427301288,0.0539981387556
71,16,"43312706443119","aee08c06-09e3-4f0b-81b1-44828f251101",0.248286500573,0.0706081613898,0.0280405525118,0.00668218685314,0.243854448199,0.0694496482611
72,15,"43312731441121","1adba87e-5a2b-4c6d-847e-d17459ac8235",0.200377985835,0.0558690614998,0.0411087460816,0.0100552001968,0.197802320123,0.0545781254768
73,15,"43312736451122","57c38074-93b2-47e3-882e-678395023a94",0.231629386544,0.0642532035708,0.0547957681119,0.0187765881419,0.234133467078,0.060740288347
74,15,"43312731441123","b715301e-d380-41d5-8cfe-083d812eff64",0.374026119709,0.102168947458,0.0984653607011,0.0391286760569,0.379312872887,0.0955332368612
75,16,"43312706442124","a0d8dccc-ced5-4217-af70-75ce52f382ec",0.471287995577,0.125968113542,0.143966630101,0.0565113723278,0.469228088856,0.113167412579
76,15,"43312707452125","5392605c-86c8-4f3a-986f-66a98e8f5564",0.183446034789,0.0511221587658,0.0354950018227,0.00780704664066,0.180680692196,0.0502038747072
77,15,"43312706442126","8a432d73-4e18-404f-adb5-83435e9c351e",0.240207791328,0.0643407255411,0.138865590096,0.0319678932428,0.220473051071,0.0587868690491
78,15,"43312706453127","f364ef1e-0901-4927-b9d7-c8d8c34eb1f3",0.435340732336,0.10848865658,0.159053206444,0.0451049134135,0.403439849615,0.0997446998954
79,15,"43312706452128","79ecb523-b051-41f6-9d48-d3a167b924a0",0.262953400612,0.0726996809244,0.0726914480329,0.0140133630484,0.25243344903,0.0699318274856
80,15,"43312706452129","3297bb32-7a6a-4390-889a-bcbc4a8aa0f7",0.306703090668,0.0822603031993,0.0622172243893,0.0141818048432,0.302070438862,0.0798756852746
81,15,"43312731431130","0e48656a-017e-4e02-be36-2afe3669bdf8",0.284630507231,0.0641880705953,0.129195094109,0.0300645641983,0.239738062024,0.0553731359541
82,15,"43312731431131","59472573-2a40-442e-afb1-067ec279940b",0.299977481365,0.072012655437,0.109569773078,0.0263732708991,0.268032521009,0.0650847554207
83,15,"43312731432132","2c3b823c-b178-46a4-8ee5-58e2fcab2ed9",0.183795586228,0.0441337227821,0.062015466392,0.0181856006384,0.164887413383,0.0392212308943
84,15,"43312731451133","187ccfad-3f6c-46aa-8e9b-9632954e4467",0.16152754426,0.0424342006445,0.0322798527777,0.00996012799442,0.155173018575,0.0414099022746
85,17,"43312731442134","4f96e191-326d-499e-9722-0cb00a5e8a6c",0.427237272263,0.118235625327,0.0698688477278,0.0230918042362,0.415517419577,0.11106210947
86,16,"43312731442135","48e9dd46-628e-4f48-885b-187142dbadf6",0.278542041779,0.0767750069499,0.0420491993427,0.014130121097,0.273158043623,0.0739964097738
87,15,"43312731431136","05d590a2-94e0-4f13-8ff2-689b80f083ac",0.10700622946,0.0288353655487,0.0160819943994,0.00440751574934,0.105734281242,0.0281947106123
88,16,"43312731441137","640f06cb-2243-4794-88a5-9a0de3dda246",0.265122234821,0.0504955723882,0.117094911635,0.0174037218094,0.242297589779,0.0476265922189
89,17,"43312731442138","e07e0860-6873-4e9c-9d3f-dce300a179c7",0.495475500822,0.132198929787,0.175964638591,0.0298249945045,0.443037360907,0.12230142951
90,17,"43312737443139","a5758549-eabf-40cd-b5a3-5094ed7ae94a",0.199346974492,0.0531525723636,0.0253889672458,0.00568244839087,0.199667617679,0.0530634261668
91,16,"43312736443140","38fcc1a8-bec1-4dea-a846-8615c225ef80",0.147867143154,0.0395772792399,0.0210041888058,0.00496833771467,0.148045405746,0.0394361354411
92,15,"43312731443604","aec3479c-f58b-41be-9ec2-4422886bbb56",0.287183135748,0.0614040866494,0.0525481849909,0.0103084398434,0.282649844885,0.0605908818543
93,15,"43312731453605","bda4aac2-9d35-4866-9ce4-e3c441660250",0.203226864338,0.0404112003744,0.0404151044786,0.00584122445434,0.197673648596,0.0398531444371
94,15,"43312736441606","0432a982-d1f7-4b29-bed5-568c991a7936",0.290460497141,0.0666979625821,0.0688408464193,0.0106263337657,0.279294759035,0.0645199641585
95,15,"43312736441607","41cc04bf-ea52-4572-874d-e47e2624fbca",0.339483678341,0.0794758349657,0.100922755897,0.0197898950428,0.320992380381,0.0743151381612
96,15,"43312737441608","7a8d331c-978c-4007-b312-f3cbd33812c9",0.26764690876,0.0714124366641,0.0499307587743,0.0143434284255,0.271627962589,0.0706960335374
97,15,"43312736451609","1981f03b-4e5e-4613-b463-c0022315f3f2",0.172997832298,0.0422663204372,0.0257386248559,0.00884958915412,0.177432060242,0.0393314398825
98,15,"43312736451610","e6844a66-9a89-4038-94cd-39aebb7d20cf",0.196074709296,0.0500899031758,0.0390994362533,0.00947662815452,0.190798461437,0.0484004840255
99,15,"43312706453611","0871c098-0cf4-4f3f-870c-ca1f37e64c5f",0.20534196496,0.0544849783182,0.0355433598161,0.00848008319736,0.202114224434,0.0527921617031
100,15,"43312736441612","6d1384be-5a0e-45fb-82b2-715e732cc10c",0.213843435049,0.0592213049531,0.0362566411495,0.00980840343982,0.213728681207,0.0578390881419
101,15,"43312737443613","c35ec839-5d15-4691-8fdb-99b62d79c77e",0.304837435484,0.0566606409848,0.146277204156,0.0177740044892,0.27543720603,0.0549714826047
102,15,"43312737432614","26bceec4-97f2-4354-a8d8-d6a0de94133c",0.137251600623,0.0358017943799,0.0253512319177,0.00742254080251,0.135921418667,0.0349524989724
103,15,"43312737452615","0d037827-c07b-42e9-922a-81896d52104c",0.054660782218,0.0127998124808,0.0321472510695,0.00516838347539,0.0492243692279,0.0119555145502
104,15,"43312737442616","617c6ea3-33b5-480d-9fd1-ba3f13cc2a26",0.0813911259174,0.0197570007294,0.0195445325226,0.00355193717405,0.0786495357752,0.0194604005665
105,15,"43312737453617","f12d5b83-788b-4900-b456-cddffca7a7e9",0.145314186811,0.0361415483057,0.0193689242005,0.00407674117014,0.14414447546,0.0361605510116
106,15,"43312736453618","67274ac2-3bf4-4cb7-b501-40f4141e3a2c",0.217038854957,0.0602465011179,0.0285470541567,0.00603299122304,0.212022826076,0.0591620504856
107,15,"43312736442619","eca000c6-d2a1-414e-801c-81e975dafa3d",0.186526566744,0.0517537817359,0.0299727600068,0.00530198030174,0.180382072926,0.0515810921788
108,15,"43312736452620","c056145c-cd72-44f8-9db0-fbb8d8a7b57e",0.259910136461,0.06865375489,0.053757045418,0.00733757810667,0.24980764091,0.0670577064157
109,15,"43312706453621","fbe1ae31-ad91-46d0-803b-9daca2cefc00",0.218064621091,0.0604369491339,0.0363048836589,0.00761304469779,0.209482863545,0.0599200837314
110,15,"43312707441622","d2c95954-466e-43ee-abbc-60ddf85572a7",0.398640990257,0.0912231057882,0.339025944471,0.0654737874866,0.322407871485,0.0721865072846
111,15,"43312736451623","59a98594-29a8-4494-8c04-5c4a79ea3365",0.400211632252,0.0941341966391,0.152017280459,0.033877003938,0.37902122736,0.0876789987087
112,15,"43312707452624","271731a0-e8dd-4790-8492-f2e23f9b58c5",0.659135758877,0.155801892281,0.342494815588,0.0798420235515,0.612026810646,0.132963076234
113,15,"43312735441625","1029b86c-0c62-484b-ae7f-b82e5672b618",0.115127176046,0.0288611501455,0.0613028258085,0.0137994205579,0.101181738079,0.0254736226052
114,15,"43312706452626","f36fcb27-b0c1-4561-adba-5ea32e587384",0.169548779726,0.0484334565699,0.0421200841665,0.0107978759333,0.168992936611,0.0480661354959
115,15,"43312735451627","f89d5cfa-278f-45c1-8b1f-9cb952140a46",0.165794119239,0.0471528321505,0.0426973104477,0.0127862868831,0.164767548442,0.0462798550725
116,15,"43312737453628","3e77b592-a468-4b38-83be-0a83a46fee73",0.210289239883,0.0542069412768,0.0617493987083,0.0102166095749,0.209607422352,0.0535155236721
117,15,"43312706453629","1bc65041-7f3b-4569-9b20-5b0e82e40988",0.286702185869,0.072111569345,0.0842625573277,0.0155367571861,0.27459782362,0.0693999230862
118,15,"43312737453630","f2fcabf2-eb2f-4470-a224-f1bd9c7e53b2",0.180126279593,0.0486007221043,0.0302208308131,0.00658396771178,0.178782045841,0.0477588549256
119,15,"43312706441631","8f9a2257-aebd-4033-8056-791c3bc4fbfd",0.17802362144,0.0468400754035,0.0348550528288,0.0072193085216,0.16983024776,0.045665230602
120,15,"43312706452632","7b5ffb3a-a872-4a23-90b4-bd1c1c47cc5a",0.137847870588,0.0394602529705,0.0287810135633,0.00608649197966,0.13159827888,0.0381200164557
121,15,"43312708453633","93b7f177-c31d-43d0-a8dc-8f7693bb821f",0.147359803319,0.0381057448685,0.0351735278964,0.00777463475242,0.144172877073,0.0359200723469
122,15,"43312731432634","80c8509c-8992-4f63-9ffc-3c7f649b8169",0.165246546268,0.0386975705624,0.0371603481472,0.00744463782758,0.167407050729,0.0381307862699
123,15,"43312706443635","acee672d-18e3-4891-91c6-7ca4ee96050b",0.16186350584,0.0441690385342,0.0302240140736,0.00734213227406,0.15832683444,0.0438543111086
124,15,"43312736431636","0559d335-0c96-4202-9c56-01a34b1919b0",0.258004844189,0.0735033527017,0.0420034304261,0.0107442457229,0.255650997162,0.0755505636334
125,15,"43312706442637","495b83ac-655e-40a9-9273-20974b824bd3",0.194971263409,0.0587944313884,0.0322021953762,0.00910030771047,0.200440749526,0.0592933744192
126,15,"43312736443638","e7b6a5f5-87f9-466b-8de4-4030cca33523",0.188452661037,0.0524607077241,0.0314542874694,0.00785640534014,0.183868199587,0.0513280406594
127,15,"43312706441639","91905a63-e183-4a26-9391-ffe4c1344a0b",0.231140270829,0.0677179321647,0.0351395532489,0.0108471084386,0.229793295264,0.0679958537221
128,15,"43312737431640","126606d8-2f36-4f5c-9797-3d90cd063454",0.225338041782,0.063471801579,0.0331237763166,0.00792002398521,0.223400771618,0.0625274032354
129,15,"43312708452509","5c300aaf-a3f0-4f8d-9de8-10cedb96b00b",0.277487069368,0.0656364783645,0.0489642359316,0.0106745343655,0.271501779556,0.06397228688
130,15,"43312708453510","f72770f9-1a39-4e6b-8fb5-229920d0d3e2",0.1864156425,0.0467850379646,0.0310914069414,0.00831054057926,0.18628269434,0.0459407642484
131,15,"43312737442511","4166d812-a335-49d4-8743-5366f7fe5a3a",0.251448839903,0.0586938560009,0.030514523387,0.00802385993302,0.256181538105,0.0582931414247
132,15,"43312736452512","8f1b12d5-02d5-403f-ab97-dc572fab758f",0.220266506076,0.0533286854625,0.0371001660824,0.0068905656226,0.22026501596,0.0543153434992
133,15,"43312737452513","c4ca8003-5eeb-40ac-bafc-4009c242a0e2",0.260156571865,0.0668656155467,0.0382175222039,0.00621377443895,0.250164687634,0.0663082897663
134,15,"43312737442514","1d10b3ab-6a0d-43ba-8d79-de7d195c70bc",0.202809482813,0.0504254885018,0.0370324514806,0.00620037456974,0.194247230887,0.0496729761362
135,15,"43312708422515","f39f15b3-e4a7-4b35-b199-fd3e351e0ed1",0.400192648172,0.0734921768308,0.271608799696,0.0518623813987,0.339345306158,0.0612898431718
136,15,"43312736452516","5f66e4dd-0345-42bc-81d3-429edb65b7ce",0.262623399496,0.060629542917,0.0747080370784,0.0148910619318,0.23499122262,0.0568813830614
137,15,"43312708421519","5e6ab1e6-5451-4639-9564-e24445b493a0",0.138568118215,0.0358907468617,0.0160287600011,0.0040035401471,0.137755125761,0.0355563350022
138,15,"43312736442520","5e07a3a2-dd99-4ef6-bb45-4f2e36421dbb",0.203532397747,0.0532573014498,0.04862325266,0.00753420125693,0.197117730975,0.0534553527832
139,15,"43312707451521","542b0e3c-3ef4-4260-be29-4234c1015ab5",0.277040272951,0.0716220289469,0.0807387530804,0.016231149435,0.267016470432,0.0705983117223
140,15,"43312707441522","b0adb818-68a8-4654-b8b5-7eb4aacb7f7c",0.854845941067,0.212801724672,0.382445335388,0.125048056245,0.81495398283,0.178817853332
141,17,"43312731442523","fcde9421-7e06-4f8f-9c63-6fb817fe1c8f",0.132891863585,0.0349295809865,0.0379453599453,0.00870033726096,0.129568085074,0.0333106778562
142,15,"43312706442524","1154aa55-8392-4bee-9381-f6b32c05b54f",0.234169989824,0.0482747070491,0.243234947324,0.0407467782497,0.185443386436,0.0405091606081
143,15,"43312706443525","03d56cb0-ebdf-4b72-8207-b6afde137200",0.302995711565,0.0841316729784,0.0578073300421,0.00982758682221,0.294963359833,0.0832604020834
144,15,"43312701431526","75e7d334-796a-400a-8880-2d97587ea9e0",0.19029763341,0.0501039810479,0.0371485203505,0.0074082002975,0.184655353427,0.0491966716945
145,15,"43312735452527","255bc6c0-d1b4-45e6-8755-a2d832bad38d",0.174914360046,0.0485311001539,0.03803370893,0.00917645171285,0.16768476367,0.0456723235548
146,15,"43312708411528","dac16304-1186-4792-aae1-1f81dbdcdb90",0.179620563984,0.0491938814521,0.0338696651161,0.00730293057859,0.173458397388,0.047734875232
147,15,"43312736451529","4c9c0cf8-3fb0-4321-9752-c0ca66e9bad3",0.256334006786,0.0718178004026,0.0480049625039,0.0099880406633,0.246105104685,0.0711080133915
148,15,"43312708451530","c12f06ab-fa7f-400f-9549-184707e1ad91",0.503517210484,0.100449413061,0.1464612782,0.028283348307,0.484489530325,0.0970702767372
149,15,"43312706443531","03a370e1-e91d-4a36-94af-32e2fe3bba9b",0.15046620369,0.0429479815066,0.0292039755732,0.00765743711963,0.148554071784,0.0440106242895
150,15,"43312708451532","f527208f-0961-44b0-98cc-3316d84d6c8c",0.197552636266,0.0447102412581,0.052719861269,0.0108770010993,0.190836384892,0.0440187342465
151,15,"43312706441534","b79495f4-3a9d-46cf-81ff-acc1628b6622",0.123611114919,0.0346358157694,0.0213739238679,0.00561441155151,0.120972461998,0.0339613445103
152,15,"43312736443535","e0bb5f4d-e38b-45dc-870c-292844ec9975",0.259801208973,0.0658429861069,0.0617109984159,0.0137162329629,0.248989880085,0.0657316744328
153,15,"43312731432536","406d9997-a9e2-4f7d-91ee-14dcd988f049",0.205889120698,0.0539873093367,0.0383251234889,0.0085736438632,0.203195258975,0.0535348504782
154,15,"43312707442641","7212cecf-7a4e-41c8-8d33-7c1190663c74",0.401671111584,0.0749157816172,0.761023163795,0.145317167044,0.200353458524,0.0438439361751
155,15,"43312707451642","818fc3ee-856a-46f0-b36e-28c146906fff",0.143276929855,0.0414005666971,0.0276807807386,0.00858436804265,0.138624921441,0.0407618395984
156,15,"43312707442643","efa80427-9159-484c-90d6-e5398603169f",0.144368305802,0.0368424765766,0.025088172406,0.0136783123016,0.139899834991,0.0343209691346
157,15,"43312707451543","711e19d3-cbcd-4976-b111-f2d6abfba283",0.110271163285,0.0310894530267,0.0199122019112,0.00614971294999,0.112713843584,0.0311885196716
158,15,"43312736432544","13276372-1a6d-4b14-88ea-9c9900fceffc",0.230837166309,0.0621228963137,0.0341566167772,0.00896996445954,0.229336246848,0.0628528594971
159,15,"43312735441545","088c47a4-6f4d-4e18-9506-5060e4a4d117",0.226283550262,0.0621782876551,0.043099950999,0.00699745910242,0.222838640213,0.0616104118526
160,15,"43312735433546","a6fdfa0f-7877-4c54-b397-f0c274259c28",0.236164286733,0.0616859346628,0.0499959737062,0.00970003940165,0.22883450985,0.0625549852848
161,15,"43312707451649","5b75d988-e0cd-4db1-b270-7bd19dc7380d",0.0772091820836,0.0196423046291,0.0160281285644,0.00292426417582,0.0787802040577,0.0201512295753
162,15,"43312736451650","f591bfc4-4e57-429f-aabe-300e80fab005",0.142295315862,0.0383675731719,0.0291039142758,0.0056397956796,0.136484578252,0.037998393178
163,15,"43312737441651","d3e9e886-8ffb-4d90-9c34-a14e40b6baef",0.12080745399,0.0292537733912,0.0270282104611,0.00613163411617,0.113464429975,0.0284133870155
